tick,agent_id,action,x,y,other_agent_id,culture
57,6,move,13,6,,1
57,7,move,9,11,,1
57,8,move,9,2,,1
57,9,move,13,-5,,1
58,0,build,0,0,,0
58,1,build,0,0,,0
58,2,move,3,6,,0
58,3,move,2,7,,0
58,4,move,15,-12,,0
58,5,move,12,13,,1
58,6,move,12,7,,1
58,7,move,9,10,,1
58,8,move,8,1,,1
58,9,move,12,-6,,1
59,0,build,0,0,,0
59,1,build,0,0,,0
59,2,build,3,6,,0
59,3,move,2,6,,0
59,4,move,16,-12,,0
59,5,move,11,12,,1
59,6,move,13,7,,1
59,7,move,8,11,,1
59,8,move,9,1,,1
59,9,move,12,-7,,1
60,0,build,0,0,,0
60,1,build,0,0,,0
60,2,build,3,6,,0
60,3,move,1,7,,0
60,4,move,17,-13,,0
60,5,move,11,11,,1
60,6,move,14,6,,1
60,7,move,8,10,,1
60,8,move,8,0,,1
60,9,move,12,-6,,1
61,0,build,0,0,,0
61,1,build,0,0,,0
61,2,move,4,6,,0
61,3,move,2,7,,0
61,4,move,16,-14,,0
61,5,move,10,11,,1
61,6,move,15,5,,1
61,7,move,8,11,,1
61,8,move,7,-1,,1
61,9,move,12,-5,,1
62,0,build,0,0,,0
62,1,build,0,0,,0
62,2,build,4,6,,0
62,3,move,3,7,,0
62,4,move,17,-13,,0
62,5,move,11,11,,1
62,6,move,16,4,,1
62,7,move,9,10,,1
62,8,move,6,-2,,1
62,9,move,13,-6,,1
63,0,build,0,0,,0
63,1,build,0,0,,0
63,2,move,3,6,,0
63,3,move,2,7,,0
63,4,move,16,-12,,0
63,5,move,10,11,,1
63,6,move,15,3,,1
63,7,move,8,9,,1
63,8,move,6,-1,,1
63,9,move,12,-6,,1
64,0,build,0,0,,0
64,1,move,3,6,,0
64,2,build,3,6,,0
64,3,move,2,8,,0
64,4,move,15,-12,,0
64,5,move,11,11,,1
64,6,move,14,3,,1
64,7,move,7,8,,1
64,8,move,7,-2,,1
64,9,move,11,-7,,1
65,0,build,0,0,,0
65,1,move,3,6,,0
65,2,move,2,8,,0
65,3,move,2,7,,0
65,4,move,16,-12,,0
65,5,move,10,12,,1
65,6,move,14,2,,1
65,7,move,8,7,,1
65,8,move,8,-2,,1
65,9,move,11,-6,,1
66,0,build,0,0,,0
66,1,build,3,6,,0
66,2,build,2,8,,0
66,3,move,2,8,,0
66,4,move,15,-11,,0
66,5,move,11,13,,1
66,6,move,15,1,,1
66,7,move,8,8,,1
66,8,move,8,-3,,1
66,9,move,12,-7,,1
67,0,build,0,0,,0
67,1,build,3,6,,0
67,2,build,2,8,,0
67,3,move,3,7,,0
67,4,move,16,-11,,0
67,5,move,10,14,,1
67,6,move,16,0,,1
67,7,move,9,9,,1
67,8,move,7,-2,,1
67,9,move,11,-6,,1
68,0,build,0,0,,0
68,1,build,3,6,,0
68,2,move,3,6,,0
68,3,move,2,6,,0
68,4,move,15,-10,,0
68,5,move,11,15,,1
68,6,move,17,0,,1
68,7,move,10,9,,1
68,8,move,6,-1,,1
68,9,move,11,-7,,1
69,0,build,0,0,,0
69,1,move,3,6,,0
69,2,build,3,6,,0
69,3,move,1,7,,0
69,4,move,16,-10,,0
69,5,move,11,14,,1
69,6,move,17,1,,1
69,7,move,10,10,,1
69,8,move,5,0,,1
69,9,move,10,-6,,1
70,0,build,0,0,,0
70,1,build,3,6,,0
70,2,build,3,6,,0
70,3,move,2,8,,0
70,4,move,17,-9,,0
70,5,move,11,13,,1
70,6,move,18,1,,1
70,7,move,10,11,,1
70,8,move,6,-1,,1
70,9,move,11,-7,,1
71,0,build,0,0,,0
71,1,build,3,6,,0
71,2,build,3,6,,0
71,3,move,3,7,,0
71,4,move,17,-10,,0
71,5,move,12,13,,1
71,6,move,17,2,,1
71,7,move,9,11,,1
71,8,move,5,0,,1
71,9,move,11,-8,,1
72,0,build,0,0,,0
72,1,move,3,5,,0
72,2,communicate,3,6,2,0
72,3,move,4,7,,0
72,4,move,18,-10,,0
72,5,move,13,12,,1
72,6,move,18,3,,1
72,7,move,8,12,,1
72,8,move,6,0,,1
72,9,move,12,-8,,1
73,0,build,0,0,,0
73,1,move,3,6,,0
73,2,build,3,6,,0
73,3,move,5,7,,0
73,4,move,17,-10,,0
73,5,move,12,13,,1
73,6,move,19,3,,1
73,7,move,9,13,,1
73,8,move,5,0,,1
73,9,move,13,-7,,1
74,0,build,0,0,,0
74,1,build,3,6,,0
74,2,move,3,6,,0
74,3,move,6,7,,0
74,4,move,18,-9,,0
74,5,move,11,12,,1
74,6,move,20,2,,1
74,7,move,8,14,,1
74,8,move,6,1,,1
74,9,move,12,-8,,1
75,0,build,0,0,,0
75,1,build,3,6,,0
75,2,communicate,3,6,2,0
75,3,move,7,7,,0
75,4,move,17,-10,,0
75,5,move,10,11,,1
75,6,move,20,1,,1
75,7,move,9,15,,1
75,8,move,5,2,,1
75,9,move,12,-9,,1
76,0,build,0,0,,0
76,1,build,3,6,,0
76,2,build,3,6,,0
76,3,move,8,6,,0
76,4,move,18,-9,,0
76,5,move,11,11,,1
76,6,move,20,0,,1
76,7,move,8,16,,1
76,8,move,6,2,,1
76,9,move,11,-8,,1
77,0,build,0,0,,0
77,1,move,3,6,,0
77,2,move,8,6,,0
77,3,move,9,7,,0
77,4,move,17,-9,,0
77,5,move,12,12,,1
77,6,move,20,1,,1
77,7,move,8,15,,1
77,8,move,7,1,,1
77,9,move,12,-9,,1
78,0,build,0,0,,0
78,1,build,3,6,,0
78,2,move,9,7,,0
78,3,move,9,8,,0
78,4,move,17,-10,,0
78,5,move,13,13,,1
78,6,move,20,0,,1
78,7,move,9,16,,1
78,8,move,6,2,,1
78,9,move,11,-9,,1
79,0,build,0,0,,0
79,1,move,9,7,,0
79,2,build,9,7,,0
79,3,move,8,7,,0
79,4,move,18,-11,,0
79,5,move,14,14,,1
79,6,move,20,-1,,1
79,7,move,8,17,,1
79,8,move,6,1,,1
79,9,move,10,-9,,1
80,0,build,0,0,,0
80,1,move,9,7,,0
80,2,move,10,7,,0
80,3,move,9,7,,0
80,4,move,18,-10,,0
80,5,move,15,14,,1
80,6,move,19,-1,,1
80,7,move,9,17,,1
80,8,move,5,1,,1
80,9,move,10,-10,,1
81,0,build,0,0,,0
81,1,build,9,7,,0
81,2,move,9,7,,0
81,3,move,8,7,,0
81,4,move,18,-11,,0
81,5,move,15,13,,1
81,6,move,20,-1,,1
81,7,move,9,16,,1
81,8,move,5,0,,1
81,9,move,10,-11,,1
82,0,build,0,0,,0
82,1,communicate,9,7,2,0
82,2,communicate,9,7,2,0
82,3,move,9,6,,0
82,4,move,19,-11,,0
82,5,move,16,12,,1
82,6,move,21,0,,1
82,7,move,8,17,,1
82,8,move,5,-1,,1
82,9,move,11,-11,,1
83,0,build,0,0,,0
83,1,move,9,7,,0
83,2,build,9,7,,0
83,3,move,9,7,,0
83,4,move,20,-11,,0
83,5,move,15,12,,1
83,6,move,20,-1,,1
83,7,move,9,18,,1
83,8,move,4,-1,,1
83,9,move,12,-10,,1
84,0,build,0,0,,0
84,1,move,9,6,,0
84,2,move,10,7,,0
84,3,move,9,6,,0
84,4,move,19,-12,,0
84,5,move,16,11,,1
84,6,move,19,-1,,1
84,7,move,10,17,,1
84,8,move,5,-2,,1
84,9,move,13,-11,,1
85,0,build,0,0,,0
85,1,move,8,6,,0
85,2,communicate,10,7,3,0
85,3,move,10,6,,0
85,4,move,20,-12,,0
85,5,move,15,12,,1
85,6,move,20,-1,,1
85,7,move,9,18,,1
85,8,move,4,-1,,1
85,9,move,12,-10,,1
86,0,build,0,0,,0
86,1,move,10,7,,0
86,2,move,10,6,,0
86,3,move,11,7,,0
86,4,move,19,-13,,0
86,5,move,15,11,,1
86,6,move,19,-2,,1
86,7,move,8,19,,1
86,8,move,5,0,,1
86,9,move,13,-10,,1
87,0,build,0,0,,0
87,1,move,10,6,,0
87,2,move,11,7,,0
87,3,move,10,7,,0
87,4,move,20,-14,,0
87,5,move,16,11,,1
87,6,move,18,-1,,1
87,7,move,9,19,,1
87,8,move,5,1,,1
87,9,move,12,-10,,1
88,0,build,0,0,,0
88,1,move,11,7,,0
88,2,move,12,7,,0
88,3,move,11,7,,0
88,4,move,21,-14,,0
88,5,move,16,12,,1
88,6,move,19,-1,,1
88,7,move,8,18,,1
88,8,move,6,0,,1
88,9,move,11,-9,,1
89,0,build,0,0,,0
89,1,move,11,8,,0
89,2,move,13,7,,0
89,3,move,12,7,,0
89,4,move,20,-14,,0
89,5,move,15,11,,1
89,6,move,20,-1,,1
89,7,move,8,19,,1
89,8,move,7,0,,1
89,9,move,10,-8,,1
90,0,build,0,0,,0
90,1,move,13,7,,0
90,2,build,13,7,,0
90,3,move,13,7,,0
